"source","nr_p_values","nr_errors","nr_decision_errors","year","journal","mean_nr_p_values_year","mean_nr_errors_year","mean_nr_decision_errors_year","nr_p_values_year","nr_errors_year","nr_decision_errors_year"
"2023-05-LaS-bromberek-dyzman-et-al-2022-task-effects-in-irony-comprehension-in-english-as-a-foreign-language.pdf",13,4,2,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-06-LAB-lab.20051.wan.pdf",24,2,0,2023,"LAB",10.0714285714286,1.92857142857143,0.142857142857143,141,27,2
"2023-06-LLT-27_01_10125-73520.pdf",7,0,0,2023,"LLT",5.54545454545455,1.27272727272727,0.181818181818182,61,14,2
"2023-06-LSP-dragojevic-gasiorek-2022-effects-of-task-performance-expectancy-violations-on-processing-fluency-and-speaker-evaluations.pdf",13,0,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-06-LaS-calhoun-et-al-2022-focus-effects-on-immediate-and-delayed-recognition-of-referents-in-samoan.pdf",11,4,1,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-07-LLT-27_01_10125-73521.pdf",2,0,0,2023,"LLT",5.54545454545455,1.27272727272727,0.181818181818182,61,14,2
"2023-07-LaS-castro-vitevitch-2022-using-network-science-and-psycholinguistic-megastudies-to-examine-the-dimensions-of-phonological.pdf",6,0,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-08-LaS-chang-yang-2022-investigation-of-mandarin-word-production-in-children-and-adults-evidence-from-phonological-priming.pdf",28,0,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-09-LAB-lab.20096.hao.pdf",2,0,0,2023,"LAB",10.0714285714286,1.92857142857143,0.142857142857143,141,27,2
"2023-09-LLT-27_01_10125-73523.pdf",2,0,0,2023,"LLT",5.54545454545455,1.27272727272727,0.181818181818182,61,14,2
"2023-09-LSP-fontenele-et-al-2022-who-does-discriminate-against-gay-sounding-speakers-the-role-of-prejudice-on-voice-based-hiring.pdf",10,1,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-09-LaS-cheng-et-al-2022-production-and-perception-evidence-of-a-merger-l-and-n-in-fuzhou-min.pdf",20,1,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-10-LLT-27_01_10125-73524.pdf",4,0,0,2023,"LLT",5.54545454545455,1.27272727272727,0.181818181818182,61,14,2
"2023-10-LSP-fowler-bernhold-2022-implications-of-older-adults-attributions-for-young-adults-attitudes-to-aging-a-vignette-study.pdf",7,1,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-10-LaS-choi-chiu-2022-why-aren-t-all-cantonese-tones-equally-confusing-to-english-listeners.pdf",18,1,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-11-LAB-lab.20110.kum.pdf",1,1,0,2023,"LAB",10.0714285714286,1.92857142857143,0.142857142857143,141,27,2
"2023-11-LSP-galdiolo-et-al-2022-couples-we-ness-and-separateness-during-the-covid-19-pandemic-and-lockdown-a-longitudinal.pdf",2,0,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-11-LaS-coopmans-et-al-2022-processing-of-grammatical-agreement-in-the-face-of-variation-in-lexical-stress-a-mismatch.pdf",9,2,1,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-12-LAB-lab.20111.per.pdf",2,0,0,2023,"LAB",10.0714285714286,1.92857142857143,0.142857142857143,141,27,2
"2023-12-LaS-dossey-et-al-2022-relative-contributions-of-social-contextual-and-lexical-factors-in-speech-processing.pdf",4,0,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-13-LAB-lab.20113.fel.pdf",4,0,0,2023,"LAB",10.0714285714286,1.92857142857143,0.142857142857143,141,27,2
"2023-14-LAB-lab.20116.guo.pdf",9,2,0,2023,"LAB",10.0714285714286,1.92857142857143,0.142857142857143,141,27,2
"2023-14-LLT-27_01_10125-73533.pdf",17,11,1,2023,"LLT",5.54545454545455,1.27272727272727,0.181818181818182,61,14,2
"2023-14-LaS-grinstead-et-al-2022-piecewise-structural-equation-modeling-of-the-quantity-implicature-in-child-language.pdf",1,0,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-15-LLT-27_01_10125-73534.pdf",1,1,1,2023,"LLT",5.54545454545455,1.27272727272727,0.181818181818182,61,14,2
"2023-16-LSP-jang-feng-2022-the-effect-of-anticipatory-apology-and-appreciation-in-online-support-seeking-messages-on-support.pdf",15,0,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-17-LLT-27_01_10125-73537.pdf",1,0,0,2023,"LLT",5.54545454545455,1.27272727272727,0.181818181818182,61,14,2
"2023-17-LSP-jeevaratnam-jones-2022-younger-supervisors-perceptions-of-intergenerational-communication-in-the-sri-lankan-workplace.pdf",6,0,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-17-LaS-henriksen-et-al-2022-sociophonetic-investigation-of-the-spanish-alveolar-trill-r-in-two-canonical-trill-varieties.pdf",6,0,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-18-LaS-j-lee-et-al-2022-the-non-coalescence-of-h-and-incomplete-neutralization-in-south-jeolla-korean.pdf",2,2,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-20-LAB-lab.22048.pui.pdf",4,0,0,2023,"LAB",10.0714285714286,1.92857142857143,0.142857142857143,141,27,2
"2023-20-LSP-lou-noels-2023-your-english-is-good-for-an-immigrant-examining-mixed-effects-of-mindset-messages-on-perceived.pdf",1,0,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-21-LLT-27_01_10125-73543.pdf",2,1,0,2023,"LLT",5.54545454545455,1.27272727272727,0.181818181818182,61,14,2
"2023-21-LSP-markowitz-2022-deceptive-(de)humanization-how-lying-about-perceived-outgroups-is-revealed-in-language.pdf",11,0,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-21-LaS-kong-kang-2022-individual-differences-in-categorical-judgment-of-l2-stops-a-link-to-proficiency-and-acoustic-cue.pdf",7,1,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-23-LAB-lab.22057.per.pdf",2,0,0,2023,"LAB",10.0714285714286,1.92857142857143,0.142857142857143,141,27,2
"2023-23-LLT-27_01_10125_73498.pdf",17,0,0,2023,"LLT",5.54545454545455,1.27272727272727,0.181818181818182,61,14,2
"2023-24-LAB-lab.22058.bus.pdf",12,0,0,2023,"LAB",10.0714285714286,1.92857142857143,0.142857142857143,141,27,2
"2023-24-LaS-liu-et-al-2023-the-temporal-dynamics-of-stop-consonant-perception-evidence-from-context-effects.pdf",3,1,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-25-LSP-paik-van-swol-2021-the-effects-of-expertise-status-power-and-language-use-on-perception-of-task-partner.pdf",8,0,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-26-LSP-rains-carter-2022-psycholinguistic-properties-of-informational-support-seeking-posts-in-online-health-communities-and.pdf",1,0,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-26-LaS-mitchel-et-al-2022-segmenting-speech-by-mouth-the-role-of-oral-prosodic-cues-for-visual-speech-segmentation.pdf",10,0,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-28-LAB-lab.22062.cab.pdf",4,3,0,2023,"LAB",10.0714285714286,1.92857142857143,0.142857142857143,141,27,2
"2023-29-LSP-renstrom-et-al-2022-are-gender-neutral-pronouns-really-neutral-testing-a-male-bias-in-the-grammatical-genderless.pdf",6,0,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-29-LaS-nenadic-et-al-2022-computational-modeling-of-an-auditory-lexical-decision-experiment-using-diana.pdf",2,0,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-30-LSP-rosen-2022-a-bert-s-eye-view-a-big-data-framework-for-assessing-language-convergence-and-accommodation.pdf",1,0,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-31-LSP-shum-et-al-2023-the-effects-of-large-scale-social-movements-on-language-attitudes-cantonese-and-mandarin-in-hong-kong.pdf",33,2,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-31-LaS-patience-steele-2022-relative-difficulty-in-the-acquisition-of-the-phonetic-parameters-of-obstruent-coda-voicing.pdf",2,0,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-33-LSP-sturaro-et-al-2023-when-is-self-labeling-seen-as-reclaiming-the-role-of-user-and-observer-s-sexual-orientation-in.pdf",14,0,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-35-LSP-xiao-et-al-2022-how-fair-is-gender-fair-language-insights-from-gender-ratio-estimations-in-french.pdf",14,2,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-36-LaS-tendera-et-al-2022-it-s-mine-it-s-mine-unsolicited-repetitions-are-reduced-in-toddlers.pdf",2,2,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-37-LSP-zochniak-et-al-2023-homophobic-hate-speech-affects-well-being-of-highly-identified-lgbt-people.pdf",5,0,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-37-LaS-trott-et-al-2022-the-role-of-prosody-in-disambiguating-english-indirect-requests.pdf",14,6,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-39-LaS-yan-et-al-2022-the-role-of-prominence-in-activating-focused-words-and-their-alternatives-in-mandarin-evidence-from.pdf",4,0,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-40-LaS-yu-et-al-2023-how-different-types-of-linguistic-information-impact-voice-perception-evidence-from-the-language.pdf",43,8,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2024-01-LLT-28_01_10125-73546.pdf",6,0,0,2024,"LLT",6,0,0,6,0,0
