"source","test_type","df1","df2","test_comp","test_value","p_comp","reported_p","computed_p","raw","error","decision_error","one_tailed_in_txt","apa_factor"
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",1,172,"=",3.99,"<",0.05,0.0473475102047239,"F(1, 172) = 3.99, p <.05",FALSE,FALSE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",1,172,"=",2.1,"=",0.07,0.149119881388319,"F(1, 172) = 2.10, p = .07",TRUE,FALSE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",1,172,"=",3.84,"<",0.05,0.05165959225457,"F(1, 172) = 3.84, p < .05",TRUE,TRUE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",1,172,"=",1.81,"=",0.09,0.180279217937864,"F(1, 172) = 1.81, p = .09",TRUE,FALSE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","t",NA,181,"=",1.67,"<",0.05,0.0966478119033609,"t(181) = 1.67, p < .05",TRUE,TRUE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","t",NA,181,"=",3.22,"<",0.01,0.00151966376797663,"t(181) = 3.22,p < .01",FALSE,FALSE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","t",NA,181,"=",3.97,"<",0.001,0.000103558282043654,"t(181) = 3.97, p < .001",FALSE,FALSE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",3,179,"=",5.65,"<",0.001,0.00101267056305041,"F(3, 179) =5.65, p < .001",TRUE,FALSE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",3,179,"=",2.27,"<",0.05,0.0820196528890677,"F(3, 179) = 2.27, p < .05",TRUE,TRUE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",3,179,"=",3.48,"<",0.01,0.0171353945188621,"F(3, 179) = 3.48, p < .01",TRUE,FALSE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",4,178,"=",12.52,"<",0.001,5.37353340415035e-09,"F(4, 178) = 12.52, p < .001",FALSE,FALSE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",4,178,"=",19.85,"<",0.001,1.57528707597741e-13,"F(4, 178) = 19.85, p < .001",FALSE,FALSE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",4,178,"=",19.74,"<",0.001,1.82758198027658e-13,"F(4, 178) = 19.74, p < .001",FALSE,FALSE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",1,182,"=",0.39,"=",0.48,0.533081478213812,"F(1, 182) = .39, p = .48",TRUE,FALSE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",1,182,"=",0.24,"=",0.7,0.624796116177989,"F(1, 182) =.24, p = .70",TRUE,FALSE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",1,182,"=",4.38,"<",0.05,0.0377494565692907,"F(1, 182) = 4.38, p < .05",FALSE,FALSE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",1,182,"=",2.56,"=",0.05,0.11133302857583,"F(1, 182) = 2.56, p = .05",TRUE,TRUE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",1,183,"=",3.37,"<",0.05,0.0680165989478981,"F(1, 183) = 3.37, p < .05",TRUE,TRUE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",1,182,"=",3.16,"<",0.05,0.0771330926815393,"F(1, 182) = 3.16, p < .05",TRUE,TRUE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",1,183,"=",3.19,"<",0.05,0.0757457757632859,"F(1, 183) = 3.19, p < .05",TRUE,TRUE,FALSE,0.71
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf","F",1,183,"=",2.61,"=",0.05,0.107914474645742,"F(1, 183) = 2.61, p = .05",TRUE,TRUE,FALSE,0.71
"2020-37-LSP-van-swol-et-al-2020-linguistic-influences-on-the-outcomes-of-imposed-advice.pdf","F",2,142,"=",5.42,"=",0.005,0.00539067800041289,"F(2,142) = 5.42, p = .005",FALSE,FALSE,FALSE,0.23
"2020-37-LSP-van-swol-et-al-2020-linguistic-influences-on-the-outcomes-of-imposed-advice.pdf","F",2,143,"=",0.22,"=",0.98,0.80278990960325,"F(2,143) = 0.22, p = .98",TRUE,FALSE,FALSE,0.23
"2020-37-LSP-van-swol-et-al-2020-linguistic-influences-on-the-outcomes-of-imposed-advice.pdf","F",3,142,"=",0.61,"=",0.6,0.609577909947833,"F(3,142) = 0.61, p = .60",TRUE,FALSE,FALSE,0.23
"2020-37-LSP-van-swol-et-al-2020-linguistic-influences-on-the-outcomes-of-imposed-advice.pdf","F",2,143,"=",4.81,"=",0.01,0.00951279328708527,"F(2, 143) = 4.81, p = .01",FALSE,FALSE,FALSE,0.23
"2020-37-LSP-van-swol-et-al-2020-linguistic-influences-on-the-outcomes-of-imposed-advice.pdf","F",3,142,"=",3.84,"=",0.01,0.0111191174146676,"F(3,142) = 3.84, p = .01",FALSE,FALSE,FALSE,0.23
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","F",1,14,"=",39.93,"<",0.001,1.89398652737054e-05,"F(1, 14)= 39.93, p < .001",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","t",NA,7,"=",-5.95,"=",0.001,0.000570066274714476,"t(7) = -5.95, p = .001",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","t",NA,7,"=",3.76,"=",0.007,0.00707488409876437,"t(7) = 3.76, p = .007",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","t",NA,14,"=",3.92,"=",0.002,0.00153994905979874,"t(14) = 3.92, p = .002",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","t",NA,14,"=",5.86,"<",0.001,4.14617655234794e-05,"t(14) = 5.86, p < .001",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","F",1,14,"=",9.74,"=",0.008,0.00751388986058102,"F(1, 14) = 9.74, p = .008",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","F",1,14,"=",5.48,"=",0.04,0.0345547487796998,"F(1, 14) = 5.48, p = .04",TRUE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","t",NA,7,"=",4.78,"=",0.002,0.00201227845617781,"t(7) = 4.78, p = .002",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","t",NA,14,"=",2.33,"=",0.02,0.0352817537121036,"t(14) = 2.33, p = .02",TRUE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","F",1,14,"=",6.64,"=",0.02,0.0219445981321051,"F(1, 14) = 6.64, p = .02",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","t",NA,14,"=",2.58,"=",0.02,0.021809391489192,"t(14) = 2.58,p = .02",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","F",1,14,"=",12.96,"=",0.003,0.00289848201919672,"F(1, 14) = 12.96, p = .003",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","t",NA,7,"=",2.97,"=",0.02,0.0208077453333271,"t(7) = 2.97, p =.02",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","F",1,30,"=",11.95,"=",0.002,0.00165558788609331,"F(1, 30) = 11.95, p = .002",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","t",NA,15,"=",4.37,"=",0.001,0.000548937473417523,"t(15) = 4.37, p = .001",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","F",1,28,"=",4.43,"=",0.04,0.044414109211265,"F(1,28) = 4.43, p = .04",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","F",1,28,"=",4.53,"=",0.04,0.0422423245849304,"F(1, 28) = 4.53, p = .04",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","F",1,14,"=",4.47,"=",0.05,0.0529193225307702,"F(1, 14) = 4.47,p = .05",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","t",NA,7,"=",2.38,"=",0.049,0.0488821097282792,"t(7) = 2.38, p = .049",FALSE,FALSE,FALSE,0.54
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf","F",1,60,"=",14.04,"<",0.001,0.000404171803599421,"F(1, 60) = 14.04, p < .001",FALSE,FALSE,FALSE,0.54
"2020-39-LSP-wilson-et-al-2019-chinese-international-undergraduate-students-english-language-ability-advice-from-domestic-and.pdf","r",NA,93,"=",0.57,"<",0.001,1.64905491649642e-09,"r(93) = .57, p < .001",FALSE,FALSE,FALSE,0.36
"2020-39-LSP-wilson-et-al-2019-chinese-international-undergraduate-students-english-language-ability-advice-from-domestic-and.pdf","r",NA,93,"=",0.58,"<",0.001,7.29707604504105e-10,"r(93) = .58, p <.001",FALSE,FALSE,FALSE,0.36
"2020-39-LSP-wilson-et-al-2019-chinese-international-undergraduate-students-english-language-ability-advice-from-domestic-and.pdf","r",NA,78,"=",0.66,"<",0.001,2.75469649072054e-11,"r(78) = .66, p< .001",FALSE,FALSE,FALSE,0.36
"2020-39-LSP-wilson-et-al-2019-chinese-international-undergraduate-students-english-language-ability-advice-from-domestic-and.pdf","r",NA,87,"=",0.76,"<",0.001,5.82920295285846e-18,"r(87) = .76, p < .001",FALSE,FALSE,FALSE,0.36
"2020-40-LSP-wingate-et-al-2020-the-influence-of-self-disclosure-in-online-support-seeking-on-quality-of-received-advice.pdf","t",NA,112,"=",5.59,"<",0.001,1.61991801351008e-07,"t(112) = 5.59, p < .001",FALSE,FALSE,FALSE,1
"2020-40-LSP-wingate-et-al-2020-the-influence-of-self-disclosure-in-online-support-seeking-on-quality-of-received-advice.pdf","t",NA,112,"=",3.16,"<",0.001,0.00202916968266024,"t(112) = 3.16,p < .001",TRUE,FALSE,FALSE,1
"2020-40-LSP-wingate-et-al-2020-the-influence-of-self-disclosure-in-online-support-seeking-on-quality-of-received-advice.pdf","F",2,623,"=",0.82,">",0.05,0.440906432770991,"F(2, 623) = .82, p > .05",FALSE,FALSE,FALSE,1
"2020-40-LSP-wingate-et-al-2020-the-influence-of-self-disclosure-in-online-support-seeking-on-quality-of-received-advice.pdf","F",2,623,"=",6.45,"=",0.002,0.00168813646841195,"F(2, 623) = 6.45, p = .002",FALSE,FALSE,FALSE,1
"2020-40-LSP-wingate-et-al-2020-the-influence-of-self-disclosure-in-online-support-seeking-on-quality-of-received-advice.pdf","F",2,621,"=",3.83,"=",0.03,0.0222242543239615,"F(2, 621)= 3.83, p = .03",TRUE,FALSE,FALSE,1
"2021-01-LSP-alvarez-mosquera-marin-gutierrez-2020-language-attitudes-in-a-lingua-franca-the-case-of-black-south-african-college.pdf","Chi2",3,NA,"=",1319,"=",0.004,1.10963598136806e-285,"2 (3, N = 80) = 13,19,p = .004",TRUE,FALSE,FALSE,0.11
"2021-05-LSP-bodie-et-al-2020-discovering-the-fabric-of-supportive-conversations-a-typology-of-speaking-turns-and-their-contingencies.pdf","F",5,10217,"=",86.69,"<",0.001,1.49852500322509e-89,"F (5, 10217) = 86.69,p < .001",FALSE,FALSE,FALSE,0.14
"2021-07-LSP-cardenas-verkuyten-2021-foreign-language-usage-and-national-and-european-identification-in-the-netherlands.pdf","r",NA,679,"=",0.75,"<",0.001,5.27642625573111e-124,"r (679) = .75, p < .001",FALSE,FALSE,FALSE,0.03
"2021-07-LSP-cardenas-verkuyten-2021-foreign-language-usage-and-national-and-european-identification-in-the-netherlands.pdf","r",NA,679,"=",0.99,"<",0.001,0,"r (679) = .99, p < .001",FALSE,FALSE,FALSE,0.03
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","t",NA,209,"=",-2.94,"=",0.004,0.00365149028287905,"t (209) = -2.94, p = .004",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","F",2,207,"=",3.54,"=",0.031,0.030782565320136,"F (2,207) = 3.54, p = .031",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","F",1,208,"=",6.06,"=",0.015,0.014641574275094,"F (1,208) = 6.06, p = .015",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","F",15,171,"=",4.81,"<",0.001,9.71852030135209e-08,"F (15,171) = 4.81, p < .001",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","t",NA,202,"=",-2.25,"=",0.03,0.0255271315435393,"t (202) = -2.25, p =.03",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","t",NA,160,"=",-4.46,"<",0.001,1.53708311154271e-05,"t (160) = -4.46,p < .001",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","F",4,179,"=",21.28,"<",0.001,2.25936252074153e-14,"F (4,179) = 21.28, p < .001",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","F",4,179,"=",7.82,"<",0.001,7.86454400679256e-06,"F (4,179) = 7.82,p < .001",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","F",8,166,"=",3.35,"=",0.001,0.00139036666301242,"F (8,166) = 3.35, p = .001",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","F",4,177,"=",12.07,"<",0.001,1.07147801487867e-08,"F (4,177) = 12.07, p < .001",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","F",4,178,"=",3.4,"=",0.01,0.0104359692867861,"F (4,178) = 3.40, p = .01",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","F",8,166,"=",3.35,"=",0.001,0.00139036666301242,"F (8,166) = 3.35, p = .001",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","F",1,185,"=",27.08,"<",0.001,5.15484515574983e-07,"F (1,185) = 27.08, p < .001",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","F",1,185,"=",30.98,"<",0.001,9.05006380654394e-08,"F (1,185) = 30.98, p < .001",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","F",4,178,"=",11.17,"<",0.001,4.16138241974533e-08,"F (4,178) = 11.17, p < .001",FALSE,FALSE,FALSE,0.73
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf","F",4,178,"=",4.09,"=",0.003,0.00339116784237026,"F (4,178) = 4.09, p = .003",FALSE,FALSE,FALSE,0.73
"2021-19-LSP-janssen-et-al-2021-face-masks-might-protect-you-from-covid-19-the-communication-of-scientific-uncertainty-by-scientists.pdf","F",3,394,"=",1.09,"=",0.351,0.353159861363081,"F(3, 394) = 1.09, p = .351",FALSE,FALSE,TRUE,0.08
"2021-19-LSP-janssen-et-al-2021-face-masks-might-protect-you-from-covid-19-the-communication-of-scientific-uncertainty-by-scientists.pdf","F",3,394,"=",1.83,"=",0.141,0.141111151328812,"F(3, 394) = 1.83, p = .141",FALSE,FALSE,TRUE,0.08
"2021-19-LSP-janssen-et-al-2021-face-masks-might-protect-you-from-covid-19-the-communication-of-scientific-uncertainty-by-scientists.pdf","F",1,392,"=",8.45,"=",0.004,0.00385777424762155,"F(1, 392) = 8.45, p = .004",FALSE,FALSE,TRUE,0.08
"2021-19-LSP-janssen-et-al-2021-face-masks-might-protect-you-from-covid-19-the-communication-of-scientific-uncertainty-by-scientists.pdf","F",1,392,"=",0.004,"=",0.948,0.949603207793433,"F(1, 392) = 0.004, p = .948",FALSE,FALSE,TRUE,0.08
"2021-24-LSP-markowitz-2021-words-to-submit-by-language-patterns-indicate-conference-acceptance-for-the-international-communication.pdf","Z",NA,NA,"=",1.82,"=",0.069,0.06875900489178,"z = 1.82,p = .069",FALSE,FALSE,FALSE,0.5
"2021-24-LSP-markowitz-2021-words-to-submit-by-language-patterns-indicate-conference-acceptance-for-the-international-communication.pdf","Z",NA,NA,"=",1.66,"=",0.097,0.0969144525334456,"z = 1.66,p = .097",FALSE,FALSE,FALSE,0.5
"2021-24-LSP-markowitz-2021-words-to-submit-by-language-patterns-indicate-conference-acceptance-for-the-international-communication.pdf","Z",NA,NA,"=",-4.74,"<",0.001,2.13718218909187e-06,",z = -4.74, p < .001",FALSE,FALSE,FALSE,0.5
"2021-24-LSP-markowitz-2021-words-to-submit-by-language-patterns-indicate-conference-acceptance-for-the-international-communication.pdf","Z",NA,NA,"=",0.44,"=",0.658,0.659937107321187,"z = 0.44, p = .658",FALSE,FALSE,FALSE,0.5
"2021-24-LSP-markowitz-2021-words-to-submit-by-language-patterns-indicate-conference-acceptance-for-the-international-communication.pdf","Z",NA,NA,"=",4.72,"<",0.001,2.3584464330328e-06,"z = 4.72, p < .001",FALSE,FALSE,FALSE,0.5
"2021-24-LSP-markowitz-2021-words-to-submit-by-language-patterns-indicate-conference-acceptance-for-the-international-communication.pdf","Z",NA,NA,"=",2.07,"=",0.039,0.0384523444550346,"z = 2.07, p = .039",FALSE,FALSE,FALSE,0.5
"2021-24-LSP-markowitz-2021-words-to-submit-by-language-patterns-indicate-conference-acceptance-for-the-international-communication.pdf","Z",NA,NA,"=",7.03,"<",0.001,2.06533538258854e-12,",z = 7.03, p < .001",FALSE,FALSE,FALSE,0.5
"2021-24-LSP-markowitz-2021-words-to-submit-by-language-patterns-indicate-conference-acceptance-for-the-international-communication.pdf","Chi2",8,NA,"=",108.04,"<",0.001,9.62183675236325e-20,"[2(8) = 108.04, p < .001",FALSE,FALSE,FALSE,0.5
"2021-25-LSP-markowitz-et-al-2020-the-deception-spiral-corporate-obfuscation-leads-to-perceptions-of-immorality-and-cheating-behavior.pdf","Z",NA,NA,"=",4.75,"<",0.001,2.03416648513741e-06,"z = 4.75, p < .001",FALSE,FALSE,TRUE,0.78
"2021-25-LSP-markowitz-et-al-2020-the-deception-spiral-corporate-obfuscation-leads-to-perceptions-of-immorality-and-cheating-behavior.pdf","Z",NA,NA,"=",2.5,"=",0.012,0.0124193306515523,"z = 2.50,p = .012",FALSE,FALSE,TRUE,0.78
"2021-25-LSP-markowitz-et-al-2020-the-deception-spiral-corporate-obfuscation-leads-to-perceptions-of-immorality-and-cheating-behavior.pdf","Z",NA,NA,"=",5.11,"<",0.001,3.22158812244275e-07,"z = 5.11, p < .001",FALSE,FALSE,TRUE,0.78
"2021-25-LSP-markowitz-et-al-2020-the-deception-spiral-corporate-obfuscation-leads-to-perceptions-of-immorality-and-cheating-behavior.pdf","Z",NA,NA,"=",-1.98,"=",0.048,0.047703528683017,"z = -1.98, p = .048",FALSE,FALSE,TRUE,0.78
"2021-25-LSP-markowitz-et-al-2020-the-deception-spiral-corporate-obfuscation-leads-to-perceptions-of-immorality-and-cheating-behavior.pdf","Z",NA,NA,"=",-1.83,"=",0.068,0.0672499388392567,"z = -1.83, p = .068",FALSE,FALSE,TRUE,0.78
"2021-25-LSP-markowitz-et-al-2020-the-deception-spiral-corporate-obfuscation-leads-to-perceptions-of-immorality-and-cheating-behavior.pdf","Chi2",2,NA,"=",1.05,"=",0.592,0.591555364366815,"2(2) = 1.05, p = .592",FALSE,FALSE,TRUE,0.78
"2021-25-LSP-markowitz-et-al-2020-the-deception-spiral-corporate-obfuscation-leads-to-perceptions-of-immorality-and-cheating-behavior.pdf","Chi2",1,NA,"=",0.04,"=",0.85,0.841480581121794,"2(1) = 0.04, p = .85",FALSE,FALSE,TRUE,0.78
"2021-25-LSP-markowitz-et-al-2020-the-deception-spiral-corporate-obfuscation-leads-to-perceptions-of-immorality-and-cheating-behavior.pdf","t",NA,187,"=",2.03,"=",0.044,0.043773273979106,"t(187) = 2.03, p = .044",FALSE,FALSE,TRUE,0.78
"2021-25-LSP-markowitz-et-al-2020-the-deception-spiral-corporate-obfuscation-leads-to-perceptions-of-immorality-and-cheating-behavior.pdf","Chi2",1,NA,"=",1.86,"=",0.17,0.172624800262966,"2(1) = 1.86,p = .17",FALSE,FALSE,TRUE,0.78
"2021-25-LSP-markowitz-et-al-2020-the-deception-spiral-corporate-obfuscation-leads-to-perceptions-of-immorality-and-cheating-behavior.pdf","t",NA,198,"=",2.12,"=",0.035,0.0352512730648008,"t(198) = 2.12, p = .035",FALSE,FALSE,TRUE,0.78
"2021-25-LSP-markowitz-et-al-2020-the-deception-spiral-corporate-obfuscation-leads-to-perceptions-of-immorality-and-cheating-behavior.pdf","Chi2",1,NA,"=",0.24,"=",0.62,0.624206114766406,"2(1) = 0.24,p = .62",FALSE,FALSE,TRUE,0.78
"2021-25-LSP-markowitz-et-al-2020-the-deception-spiral-corporate-obfuscation-leads-to-perceptions-of-immorality-and-cheating-behavior.pdf","t",NA,98,"=",2.18,"=",0.031,0.0316521198615114,"t(98) = 2.18,p = .031",FALSE,FALSE,TRUE,0.78
